,label,question
787,2,정신병 중학교 학년 학생 초등 학교 저학년 왕따 친구 반복 자살 시도 생각 지금 주일 정도 왕따 친구 언제 친구 사람 남자 이야기 사람 꼬리 친구 연락 연락 채팅 친구 생각 생각 에이 방에 혼자 이불속 요즘 가족 생각 시작 하나 생각 가족 미안 이거 정신병
788,3,환청 여자 개월 사이 생각 장소 환청 이어폰 노래 환청 노래 누가 이상 형상 형상 육교 누가 노래 하나 육교 유동 인구 소름 생각 고민 상담 가요
789,3,대인공포증 회복 기간 왕따 집단 따돌림 폭행 친구 고개 주눅 사랑 상처 시간 교회 수련 교역자 음식 휴지통 협박 상처 초등 교사 만입 만큼 친구 친구 전화 어디 모하 답장 화도 내기
790,4, 군인 일병 나부랭이 제군 생활 유쾌 낙오 주위 뭔가 이상 특정 간부 초초 뭔가 가슴 주먹 하나 평소 간부 주위 초초 창문 창문 아래 까라 생각 종이 손목 생각 하나 피해망상 간부 신인 검사 관심 병사 선임 뒷담 제욕 소리 누가 관물 생활관 확인 하나 아래 그걸 생각 요즘 주일 복수 이상 정신 병명 뭔지
791,2,정서 불안 분노 상승 앞뒤 분간 정도 소리 물건 물건 다행 사람 모습 폭식 우울 동안 우울증 치료 항우울제 수면제 상담 복용 제자리 입원 소리 리스트 증후군 그게 자학 야속 손목 흉터 시간 자신 미안 친구 이유 우울 기분 롤러코스터 전환 자취 때문 가족 대안 학교 왕따 동안 담배 의지 자취방 담배 연기 의지 우울 때문 흥분 물건 바닥 엉망 진정 아내 우울 이중성 느낌 사람 기분 개학 집중 상담 친구 사람 나머진 가족 문제 이젠 나이 불편 가족 상처 가족 상담 이젠 화해 불편 건지 별일 본인 하늘 감사 별거 나중 액땜 건지 상담
792,3,듯이 이상 정도 가위 루시드 드림 자각몽 내용 꿈속 여긴 생각 하루 부적 구라 걸로 하얀색 바탕 글씨 동안 그게 형상 엄마 자고 반복 그때 테두리 글씨 한자 한자 영어 한글 한자
793,2,게임 음악 중독 질문 의견 광고 신고 안녕 대학생 게임 음악 머릿속 반복 재생 닌텐도 메이플 스토리 시작 이후 게임 화면 게임 음악 머릿속 음악 보스 음악 게임 포스 머릿속 기억 인터넷 게임 게임 닌텐도 혼자 게임 정도 제어 하루 종일 닌텐도 문제 게임 음악 대처 방법 누구 답변 전문가 답변
794,4,페니 복용 시간 트라 테라 복용 페니 이번 병원 처방 트라 자기 복용 처방 페니 언제 건지 복용 시작 선생 답변
795,4, 운동 신체 단련 생각 뭔가 이상 기운 순간 경직 신체 일부분 소름 방법 호흡 성기 느낌 기분 무언가 느낌 내동 댕이 느낌 이제 언제 마음속 정도 가요 건가요 해결
796,3,사람 증후군 안녕 올해 살인 학생 며칠 뉴스 개그맨 이수근 그분 사람 증후군 때문 원형 탈모 인터넷 테스트 주위 소리 이미지 때문 자기 우울 극복 방법
797,4,마조 히스 보통 고통 마조 히스 보통 이성 가학 마조히즘 물리 고통 피딱지 물파스 신체 공간 신체 느낌 마조히즘
798,2,성격 장애 안녕 올해 삼이 여고생 성격 행동 문제 감정 기복 그건 아빠 저희 아버지 사람 스타일 흥분 주체 장난 친구 그때 선생 꾸중 집중력 핸드폰 문제 하나 정도 관심 집중 소리 친구 기분 집안 엄마 아빠 동생 화목 금전 문제 성격 미술 시작 얼마 고삼 기초 반애 합반 그림 자신 자신 선생 그림 창피 기초 기대 누구 선생 열정 학생 소리 그림 그리기 시간 집중 친구 제긴 감사 문제 부분 지적 병원
799,1,망상증 상상 안녕 이번 남학생 제목 망상증 상상 행동 표현 행동 상상 겁니다 상상 액션 영화 전쟁 영화 장면 주인공 상상 밴드 오브 브라더스 전쟁물 전투 주인공 인칭 주인공 시점 부상 병사 최근 저희 학교 테러 급습 저희 구출 데기 상상 계속 문제 상상 겁니다 상상 조금 언제 상상 빈도 상상 자기 화장실 볼일 숙제 공부 상상 걱정 수학 정석 문제 상상 정신 문제 상상 평상시 문제 학원 수업 운동 무언가 집중 성적 숙제 공부 이게 집중력 증상 집중력 학원 수업 정도 정도 집중 고등학교 공부 상상 상상 상상 공부 전문의 답변 감사 어머님 고민 이건 고민 고민 답변 기대
800,2,조울증 예비 중학생 조울증 유치원 지금 절반 왕따 유치원 지금 왕따 집단 따돌림 상처 배신 찐따 소리 쪽지 우울 증상 기분 우울 듯이 햇빛 사람 가수 가수 다면 고등 학생 왕따 미래 자신 행복 불행 생각 사람 사람 생각 기분 보통 기분 우울 사람 부정 생각 아무 정도 조울증 증상 우울증 정신 분열증
801,4,폐소 공포증 관속 공간 상상 지하철 현장 체험 장소 친구 사람 중간 사람 불안 다음 위로 학원 불안 화장실 심호흡 생각 평소 친구 영화관 불안 심장 식은땀 고민 건데요 수련 심장 불안 증상 학년 수련 건데 학년 불안 그땐 친구 다행 배정 졸업 여행
802,3,강박 대인 기피 등등 증상 정도 처음 증상 확인 가스 확인 이후 제안 인격체 증상 증상 교내 고통 고등학교 증상 하나 고통 공부 정신 생각 군대 기전 대인 기피 군요 증상 완화 군대 증상 인생 정신 군대 대인 기피 약간 불안 증상 실내 외부 실내 사람 얼굴 식은땀 정신과 약물 치료 무기력 치료 평생 싸이클 증상 자괴감 우울증 치료 기간 증상 경우 하나 증상
803,3,환청 환시 안녕 재고 학생 걱정 스트레스 근대 환청 작년 이어폰 헤드폰 노래 누군가 소리 화장실 애서 소변 대변 이상 부부 싸움 소리 화장실 누가 누군가 치료법 먼가 누가
804,5,이거 정신 상담 저녁 혼자 무언가 집중 이상 기분 소리 주위 사물 생각 무언가 생각 만약 바나나 생각 바나나 머릿속 현상 공포 이유 이거 정신 상담
805,4,마음 제목 기본 가족 관계 조부모 부모 남동생 장녀 올해 고등학교 가족 사이 일상 생활 가치관 종교관 인생관 하나 선호 사상 할머니 때문 옛날 얘기 손주 손녀 과일 음식 보약 동생 아침잠 동생 고기반찬 어디 김치 나물 요즘 허약 보약 친구 눈치 동생 친구 시험 기간 저희 동생 공부 운동 자격지심 그건 진리 권위 엄마 때문 부모 공부 학원 식욕 학원 중간 중간 자사 군것질 아침 점심 시간 때문 저녁 가족 얼굴 입맛 우유 정말 이해 생각 피해 의식 우울 의미 학원 과목 선생 유머러스 공부 행복 며칠 거기 행복 친구 순간 학원 숙제 고등학교 준비 나름 스트레스 이해 가족 때문 생리 주일 소리 뭔가 거부 반응 별것 소화 기관 위장 질환 마음 울화통 새벽 수건 얼굴 예전 상담 나이 사춘기 지랄 학원 선생 이상 목표 실천 래도 스스로 주변 사람 걸로 우울증 생각 정도
806,1,조울증 관련 저희 아버지 이상 간과 이유 아침 기분 점심때 농담 아버지 모습 반응 우울 지마 대답 기분 장난 장난 식사 시간 아버지 분위기 초토 그걸 생활 반복 가족 하루하루 불안 나이 환갑 재택근무 시작 하루 종일 일전 지금 한마디 어머니 아버지 남자 혐오증 지금 뭔가 열등감 모습 하루 종일 티비 사람 종일 비방 레베 이터 누가 인상 관계 사이 남자 요즘 화살 제게 건가 대화 가능 함지 렵기 요약 생각 아버지 기업 이사 무시 스트레스 내성 성격 해외 생활 친구 울분 어머니 아들 분출 가능 대상 아버지 의지 가족 어머니 저희 아버지 변화
807,5,스트레스 때문 안녕 중반 여성 스트레스 그때 스트레스 기립성 저혈압 판정 기립성 저혈압 요즘 요즘 스트레스 증상 증상 심장 통증 심장 주변 통증 명치 통증 호흡 곤란 실신 다섯 가지 심장 심장 주변 통증 바늘 망치 명치 통증 명치 주먹 명치 호흡 곤란 시간 동안 숨쉬기 새우 자세 실신 마비 립니 거기 호흡 스트레스 증상 지속 큰일 스트레스 증상 치료 생각 마음 스트레스
808,1, 년차 직장인 직업 스트레스 직장 직장 스트레스 일간 하루 직장 주일 여기 당황 수면 시간 일정 한편 주일 시반 이건 스트레스 자기 생각 직장 생각 수면 클리닉 상담소 건지 고민
809,2,유전 올해 요즘 지인 질문 치료 학원 홍보 답변 지방 직장 제목 말더듬이 유전 아버지 어머니 사춘기 대학 시절 평소 동료 친구 가족 대화 발음 자음 모음 하나 현상 혼자 증상 유전 요즘 회사 때문 스트레스 과로 때문 건가 정신 상담 예정 증상
810,1,우울증 약물 치료 등등 질문 안녕 우울증 약물 치료 친구 약물 치료 소식 오랫만 친구 외모 무엇 식탐 어머니 이것 치료 과정 건가요 약물 치료 완치 가능 가요 오랫동안 우울증 경우 재발 주변 사람 무엇 도움 참고 친구 환청 대인 기피 답변 부탁 전문가 상담 정보 입력 입력 친구 담배
811,5,대인공포증 발표 공포증 가지 발병 요번 대학 대인공포증 시선 누가 정상 행동 가슴 이유 발표 공포증 고등 학생 발표 어려움 가지 증상 생각 발표 어려움 대인공포증 대인공포증 치료 스피치 치료 가지 상황 대인공포증 치료 발표 공포증 치유 질문
812,3,심리 검사 어디 안녕 여자 남자 친구 심리 검사 노력 부모 사랑 아버지 가정폭력 애정 결핍 집착 절제 방법 자신 자신 수긍 기본 폭력 나중 진정 미안 기억 자신 통제 감정 선택 심리 검사 어디 심리 검사 심리 검사 지식인 질문 답변 부탁
813,4,우울증 극복 방법 안녕 여자 성격 장난 학기 중간고사 공부 성적 시험 등수 그래프 확인 충격 친구 상담 그게 이야기 또래 친척 왕따 그것 친언니 주동자 부모 언니 기분 사건 생각 사춘 긴지 사건 언니 얼굴 친척 노력 아무것 식욕 증가 절정 학교 장난 수업 한귀 한귀 사건 성적 불안 사건 때문 아이 이야기 사람 친구 학원 샌가 그게 고정 친구 이상 장난 지금 자체 무기력 자살 생각 하루 정도 생각 건지 한마디 우울 의심 우울증 테스트 옛날 사건 누군가 아이 얘기
814,3,집중력 고민 안녕 고민 가지 질문 집중 기억 반복 이해 사람 대화 집중 해결책 무엇
815,3, 학생 대학 스트레스 요인 상황 근래 가족 기침 자신 거실 수건 물건 위치 등등 사람 정도 올해 예전 습관 가족 대학 발표 생각 이제 행동 이해 일주일 생각 부분 부분 가족 가족 이해 사람 가족 경우 부탁 형식 얘길 하나 실천 사람 생각 동시 건가 오늘 물건 허락 거실 화가 동생 정신 감정 병원 당장 동생 평소 시도 다혈질 예시 언급 특정 가족 지적 지적 대부분 가족 타인 고요 가족 의미 지적 그게 경우 내요 아버지 스트레스 이해 가족 입장 스트레스 주의 행동 흥분 상태 장황 상태 병원 건지 방법 등등 스트레스 방법 혼자 피아노 음악 방법 방법 실행 상황 가지 경우 스스로
816,4,부작용 우울증 치료제 부작용 하나 부작용 우울증 치료 부작용 최대 정신 부작용 개월 부작용 최근
817,5,이유 짜증 남학생 얼마 이유 짜증 가슴 느낌 이게 자괴감 이유 증상 최근 반복 의심 주일 담배 금연 금단 현상 하나 가요 금단 현상 니코틴 흡연 욕망 상태 이유 짜증 자괴감 전문가 답변 부탁
818,2, 대학생 어머니 아버지 지금 아버지 주일 저녁 엄마 불안 가난 행복 생각 아버지 생각 나이 생각 중학교 무렵 학교 정문 순간 발걸음 생각 머리 겁니다 모습 세상 불편 스트레스 지금 이젠 신물 세상 인간 어머니 아버지 진저리 이때 나름 선행상 공부 장학금 학교 모범 정도 근대 이젠 필요 누구 신경 기분 부모 신경 진심 구역 가식 마음속 부모 얼굴 마음 정신 우울 눈물
819,3,열흘 무력감 식욕 엄마 개월 현재 엄마 병간호 병실 어머니 가족 저번 생리 주일 주일 동안 생리 산부인과 성관계 경험 걱정 초음파 검사 이상 열흘 생리 생각 우울 생리 식욕 피로감 짜증 운동 감사 가족 짜증 내게 그것 때문 머리 엄마 눈물 일상 만성위염 때문 설사 구역질 투정 하나 친구 정신과 해결책
820,3,정신병 가정사 이야기 엄마 때문 새아빠 이모 이모 언니 맞벌이 언니 감금 화장실 베란다 베란다 방속 방문 고학년 기분 손지 지금 언니 친구 관계 언니 영향 친구 친구 언니 눈치 별거 혼자 혼자 옛날 기억 언니 기분 배터리 갈라고 언니 이걸 부모 생각 가정 생각 언니 후환 엄마 언니 막말 정도 버릇 언니 다리 정도 기분 광대 비위 언니 가족 소외감 학교 언니 감정 곡선 가요 정신 이상 친구 금요일 별거 토요일 어제 생각 긍정 걸까요 언니 무시 위축 고등학교 바램 언니 허드렛일 집안일 조언
821,1,내공 우울증 우울증 진단 친구 관계 나름 겨울 방학 할아버지 후회 입학 반장 대인 관계 생활 겨울 방학 아버지 그때 친구 관계 핑계 동네 고등학교 입학 그동안 사람 배신 사람 중학생 친구 걸까 생각 예전 프로게이머 컴퓨터 공학자 계획 텐데 부족 자신 아버지 어머니 동생 생활 생활 무리 가족 나름 가족 배려 저녁 어머니 쓰레기 감기 기운 가고 말씀 겁니다 이번 기말고사 바닥 성적 중간 이상 집안 성적 어머니 하늘 의미 포기 시도 어머니 동생 생각 어머니 위에 말씀 생각 일상 하나 마음 가족 때문 새벽 감성 주제 하루하루 인생 정말 포기 여러분 조언 잡소리 감사
